DataSet,PhotoName,Removal Reason,Data Label
extra_data,95919.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [9.0, 10.0], 'left': [22.0, 84.0], 'top': [28.0, 23.0], 'width': [30.0, 30.0], 'height': [50.0, 50.0]}"
extra_data,96818.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [9.0, 33.0], 'top': [4.0, 3.0], 'width': [10.0, 16.0], 'height': [31.0, 31.0]}"
extra_data,96949.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0, 8.0], 'left': [3.0, 13.0, 40.0], 'top': [11.0, 10.0, 8.0], 'width': [10.0, 14.0, 14.0], 'height': [26.0, 26.0, 26.0]}"
extra_data,97348.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [5.0, 4.0], 'left': [6.0, 54.0], 'top': [10.0, 7.0], 'width': [19.0, 18.0], 'height': [32.0, 32.0]}"
extra_data,97379.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [28.0, 44.0], 'top': [8.0, 7.0], 'width': [8.0, 8.0], 'height': [22.0, 22.0]}"
extra_data,97658.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 4.0], 'left': [22.0, 89.0], 'top': [10.0, 13.0], 'width': [29.0, 25.0], 'height': [51.0, 51.0]}"
extra_data,98430.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [28.0, 50.0], 'top': [10.0, 10.0], 'width': [10.0, 14.0], 'height': [31.0, 31.0]}"
extra_data,98787.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 4.0], 'left': [13.0, 62.0], 'top': [29.0, 12.0], 'width': [22.0, 20.0], 'height': [31.0, 31.0]}"
extra_data,99097.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [7.0, 8.0], 'left': [24.0, 81.0], 'top': [29.0, 22.0], 'width': [26.0, 38.0], 'height': [51.0, 51.0]}"
extra_data,99881.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [29.0, 44.0], 'top': [8.0, 9.0], 'width': [5.0, 6.0], 'height': [16.0, 16.0]}"
extra_data,100432.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 5.0], 'left': [10.0, 63.0], 'top': [11.0, 12.0], 'width': [22.0, 20.0], 'height': [27.0, 27.0]}"
extra_data,100605.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 1.0], 'left': [13.0, 45.0], 'top': [11.0, 12.0], 'width': [9.0, 6.0], 'height': [21.0, 21.0]}"
extra_data,100960.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [17.0, 85.0], 'top': [20.0, 14.0], 'width': [13.0, 30.0], 'height': [45.0, 45.0]}"
extra_data,101687.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0], 'left': [10.0, 41.0], 'top': [2.0, 3.0], 'width': [15.0, 21.0], 'height': [31.0, 31.0]}"
extra_data,102616.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [5.0, 46.0], 'top': [12.0, 2.0], 'width': [15.0, 22.0], 'height': [32.0, 32.0]}"
extra_data,102706.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 7.0], 'left': [23.0, 90.0], 'top': [18.0, 6.0], 'width': [34.0, 23.0], 'height': [40.0, 40.0]}"
extra_data,103227.png,Single bounding box contains multiple or incorrect digits,"{'label': [3.0], 'left': [61.0], 'top': [12.0], 'width': [13.0], 'height': [10.0]}"
extra_data,103388.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [15.0, 50.0], 'top': [10.0, 8.0], 'width': [17.0, 20.0], 'height': [40.0, 40.0]}"
extra_data,103877.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [15.0, 42.0], 'top': [12.0, 11.0], 'width': [9.0, 15.0], 'height': [33.0, 33.0]}"
extra_data,104187.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 10.0], 'left': [14.0, 45.0], 'top': [19.0, 30.0], 'width': [14.0, 15.0], 'height': [27.0, 27.0]}"
extra_data,104255.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [11.0, 45.0], 'top': [5.0, 1.0], 'width': [12.0, 21.0], 'height': [40.0, 40.0]}"
extra_data,105355.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0, 10.0], 'left': [9.0, 22.0, 63.0], 'top': [38.0, 31.0, 14.0], 'width': [13.0, 13.0, 27.0], 'height': [32.0, 32.0, 32.0]}"
extra_data,105669.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [14.0, 45.0], 'top': [16.0, 11.0], 'width': [16.0, 23.0], 'height': [46.0, 46.0]}"
extra_data,105970.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 8.0], 'left': [13.0, 56.0], 'top': [15.0, 8.0], 'width': [16.0, 18.0], 'height': [41.0, 41.0]}"
extra_data,107057.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 2.0], 'left': [17.0, 75.0], 'top': [13.0, 14.0], 'width': [27.0, 27.0], 'height': [44.0, 44.0]}"
extra_data,107492.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [9.0, 40.0], 'top': [7.0, 3.0], 'width': [14.0, 15.0], 'height': [30.0, 30.0]}"
extra_data,107568.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [10.0, 91.0], 'top': [10.0, 3.0], 'width': [20.0, 19.0], 'height': [46.0, 46.0]}"
extra_data,107569.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 6.0], 'left': [4.0, 20.0], 'top': [0.0, 2.0], 'width': [8.0, 9.0], 'height': [14.0, 14.0]}"
extra_data,107703.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [15.0, 50.0], 'top': [11.0, 4.0], 'width': [15.0, 28.0], 'height': [37.0, 37.0]}"
extra_data,107880.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [6.0, 36.0], 'top': [2.0, 2.0], 'width': [13.0, 14.0], 'height': [33.0, 33.0]}"
extra_data,107975.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 8.0], 'left': [8.0, 28.0], 'top': [1.0, 1.0], 'width': [10.0, 10.0], 'height': [24.0, 24.0]}"
extra_data,108588.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [13.0, 47.0], 'top': [11.0, 9.0], 'width': [13.0, 14.0], 'height': [32.0, 32.0]}"
extra_data,108679.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 3.0], 'left': [15.0, 66.0], 'top': [8.0, 41.0], 'width': [25.0, 21.0], 'height': [45.0, 45.0]}"
extra_data,108801.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 7.0], 'left': [19.0, 36.0], 'top': [4.0, 3.0], 'width': [8.0, 7.0], 'height': [12.0, 12.0]}"
extra_data,109867.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 5.0], 'left': [18.0, 73.0], 'top': [7.0, 10.0], 'width': [25.0, 31.0], 'height': [54.0, 54.0]}"
extra_data,110425.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 8.0], 'left': [10.0, 54.0], 'top': [9.0, 4.0], 'width': [22.0, 19.0], 'height': [35.0, 35.0]}"
extra_data,110470.png,Single bounding box contains multiple or incorrect digits,"{'label': [8.0], 'left': [21.0], 'top': [1.0], 'width': [24.0], 'height': [20.0]}"
extra_data,110735.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [7.0, 7.0], 'left': [8.0, 62.0], 'top': [17.0, 7.0], 'width': [24.0, 26.0], 'height': [43.0, 43.0]}"
extra_data,111627.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 2.0], 'left': [16.0, 87.0], 'top': [7.0, 10.0], 'width': [36.0, 37.0], 'height': [60.0, 60.0]}"
extra_data,111631.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 5.0], 'left': [16.0, 74.0], 'top': [24.0, 12.0], 'width': [30.0, 31.0], 'height': [44.0, 44.0]}"
extra_data,112269.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [13.0, 35.0], 'top': [7.0, 4.0], 'width': [9.0, 7.0], 'height': [25.0, 25.0]}"
extra_data,113137.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0, 8.0], 'left': [7.0, 29.0, 84.0], 'top': [7.0, 7.0, 11.0], 'width': [17.0, 23.0, 23.0], 'height': [37.0, 37.0, 37.0]}"
extra_data,113183.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 2.0], 'left': [15.0, 42.0], 'top': [5.0, 7.0], 'width': [14.0, 11.0], 'height': [21.0, 21.0]}"
extra_data,113539.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 7.0], 'left': [17.0, 57.0], 'top': [10.0, 9.0], 'width': [17.0, 15.0], 'height': [27.0, 27.0]}"
extra_data,114733.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 1.0], 'left': [11.0, 62.0], 'top': [22.0, 12.0], 'width': [23.0, 15.0], 'height': [36.0, 36.0]}"
extra_data,114796.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 4.0], 'left': [11.0, 58.0], 'top': [4.0, 4.0], 'width': [19.0, 21.0], 'height': [36.0, 36.0]}"
extra_data,115119.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [20.0, 62.0], 'top': [14.0, 10.0], 'width': [8.0, 18.0], 'height': [39.0, 39.0]}"
extra_data,115931.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 2.0], 'left': [7.0, 50.0], 'top': [18.0, 16.0], 'width': [19.0, 30.0], 'height': [45.0, 45.0]}"
extra_data,116202.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [9.0, 40.0], 'top': [11.0, 9.0], 'width': [9.0, 15.0], 'height': [22.0, 22.0]}"
extra_data,116411.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 2.0], 'left': [4.0, 44.0], 'top': [1.0, 1.0], 'width': [21.0, 20.0], 'height': [34.0, 34.0]}"
extra_data,116794.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [6.0, 24.0], 'top': [8.0, 4.0], 'width': [8.0, 7.0], 'height': [21.0, 21.0]}"
extra_data,116897.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [11.0, 31.0], 'top': [1.0, 1.0], 'width': [8.0, 11.0], 'height': [19.0, 19.0]}"
extra_data,116907.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 10.0], 'left': [9.0, 77.0], 'top': [10.0, 8.0], 'width': [24.0, 25.0], 'height': [42.0, 42.0]}"
extra_data,117819.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 8.0], 'left': [14.0, 74.0], 'top': [15.0, 18.0], 'width': [23.0, 33.0], 'height': [42.0, 42.0]}"
extra_data,117920.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [9.0, 48.0], 'top': [10.0, 8.0], 'width': [10.0, 16.0], 'height': [30.0, 30.0]}"
extra_data,118029.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [15.0, 61.0], 'top': [29.0, 8.0], 'width': [17.0, 30.0], 'height': [41.0, 41.0]}"
extra_data,119248.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 9.0], 'left': [28.0, 64.0], 'top': [47.0, 51.0], 'width': [17.0, 20.0], 'height': [30.0, 30.0]}"
extra_data,119465.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0], 'left': [15.0, 41.0], 'top': [10.0, 12.0], 'width': [13.0, 20.0], 'height': [35.0, 35.0]}"
extra_data,119565.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0, 9.0], 'left': [11.0, 42.0, 59.0], 'top': [8.0, 11.0, 11.0], 'width': [13.0, 16.0, 17.0], 'height': [24.0, 24.0, 24.0]}"
extra_data,120169.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [13.0, 45.0], 'top': [1.0, 3.0], 'width': [11.0, 19.0], 'height': [33.0, 33.0]}"
extra_data,120194.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 1.0], 'left': [14.0, 103.0], 'top': [19.0, 0.0], 'width': [43.0, 31.0], 'height': [68.0, 68.0]}"
extra_data,120325.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [25.0, 78.0], 'top': [8.0, 21.0], 'width': [20.0, 32.0], 'height': [70.0, 70.0]}"
extra_data,120750.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 7.0], 'left': [8.0, 39.0], 'top': [2.0, 1.0], 'width': [16.0, 15.0], 'height': [32.0, 32.0]}"
extra_data,120917.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [23.0, 38.0], 'top': [7.0, 7.0], 'width': [4.0, 8.0], 'height': [16.0, 16.0]}"
extra_data,121141.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0], 'left': [17.0, 54.0], 'top': [5.0, 5.0], 'width': [10.0, 9.0], 'height': [41.0, 41.0]}"
extra_data,121380.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 8.0, 5.0], 'left': [19.0, 77.0, 113.0], 'top': [7.0, 5.0, 6.0], 'width': [25.0, 26.0, 13.0], 'height': [51.0, 51.0, 51.0]}"
extra_data,124144.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [3.0, 27.0], 'top': [18.0, 14.0], 'width': [8.0, 9.0], 'height': [23.0, 23.0]}"
extra_data,124535.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 6.0, 8.0], 'left': [7.0, 26.0, 58.0], 'top': [8.0, 10.0, 9.0], 'width': [19.0, 14.0, 14.0], 'height': [27.0, 27.0, 27.0]}"
extra_data,124640.png,Single bounding box contains multiple or incorrect digits,"{'label': [9.0], 'left': [40.0], 'top': [3.0], 'width': [31.0], 'height': [32.0]}"
extra_data,125514.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [11.0, 42.0], 'top': [7.0, 10.0], 'width': [7.0, 11.0], 'height': [20.0, 20.0]}"
extra_data,125627.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 3.0], 'left': [9.0, 48.0], 'top': [5.0, 6.0], 'width': [17.0, 17.0], 'height': [30.0, 30.0]}"
extra_data,125681.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 5.0], 'left': [15.0, 65.0], 'top': [17.0, 10.0], 'width': [24.0, 25.0], 'height': [43.0, 43.0]}"
extra_data,125964.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0], 'left': [30.0, 61.0], 'top': [6.0, 3.0], 'width': [12.0, 19.0], 'height': [28.0, 28.0]}"
extra_data,126310.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [7.0, 35.0], 'top': [7.0, 8.0], 'width': [10.0, 14.0], 'height': [28.0, 28.0]}"
extra_data,126878.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 7.0], 'left': [14.0, 62.0], 'top': [25.0, 12.0], 'width': [20.0, 24.0], 'height': [42.0, 42.0]}"
extra_data,127594.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [9.0, 28.0], 'top': [1.0, 3.0], 'width': [8.0, 10.0], 'height': [34.0, 34.0]}"
extra_data,127954.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 1.0], 'left': [32.0, 48.0], 'top': [6.0, 7.0], 'width': [14.0, 11.0], 'height': [35.0, 35.0]}"
extra_data,128099.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [10.0, 42.0], 'top': [3.0, 4.0], 'width': [11.0, 16.0], 'height': [28.0, 28.0]}"
extra_data,128423.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [11.0, 68.0], 'top': [17.0, 13.0], 'width': [20.0, 32.0], 'height': [51.0, 51.0]}"
extra_data,128756.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 3.0], 'left': [9.0, 65.0], 'top': [1.0, 24.0], 'width': [27.0, 22.0], 'height': [38.0, 38.0]}"
extra_data,129322.png,Single bounding box contains multiple or incorrect digits,"{'label': [6.0], 'left': [13.0], 'top': [9.0], 'width': [12.0], 'height': [10.0]}"
extra_data,132291.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 1.0, 10.0], 'left': [9.0, 23.0, 51.0], 'top': [6.0, 4.0, 12.0], 'width': [12.0, 8.0, 17.0], 'height': [31.0, 31.0, 31.0]}"
extra_data,132814.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0, 10.0], 'left': [21.0, 53.0, 75.0], 'top': [37.0, 25.0, 15.0], 'width': [16.0, 19.0, 16.0], 'height': [26.0, 26.0, 26.0]}"
extra_data,134469.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [24.0, 54.0], 'top': [18.0, 21.0], 'width': [15.0, 22.0], 'height': [38.0, 38.0]}"
extra_data,134514.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 1.0, 5.0], 'left': [-1.0, -1.0, 21.0], 'top': [1.0, 1.0, 6.0], 'width': [6.0, 5.0, 11.0], 'height': [15.0, 15.0, 15.0]}"
extra_data,135209.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 7.0], 'left': [10.0, 55.0], 'top': [15.0, 4.0], 'width': [17.0, 13.0], 'height': [32.0, 32.0]}"
extra_data,135237.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [7.0, 38.0], 'top': [5.0, 9.0], 'width': [14.0, 21.0], 'height': [32.0, 32.0]}"
extra_data,136946.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 10.0, 1.0, 2.0], 'left': [36.0, 65.0, 137.0, 168.0], 'top': [19.0, 23.0, 25.0, 27.0], 'width': [20.0, 31.0, 21.0, 32.0], 'height': [57.0, 57.0, 57.0, 57.0]}"
extra_data,136997.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [7.0, 9.0], 'left': [19.0, 78.0], 'top': [5.0, 9.0], 'width': [27.0, 31.0], 'height': [62.0, 62.0]}"
extra_data,137132.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [12.0, 59.0], 'top': [9.0, 4.0], 'width': [21.0, 31.0], 'height': [48.0, 48.0]}"
extra_data,138294.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 6.0], 'left': [13.0, 54.0], 'top': [8.0, 5.0], 'width': [15.0, 28.0], 'height': [33.0, 33.0]}"
extra_data,138332.png,Single bounding box contains multiple or incorrect digits,"{'label': [7.0], 'left': [7.0], 'top': [12.0], 'width': [66.0], 'height': [39.0]}"
extra_data,138980.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0, 2.0], 'left': [12.0, 29.0, 64.0], 'top': [4.0, 4.0, 5.0], 'width': [13.0, 16.0, 20.0], 'height': [31.0, 31.0, 31.0]}"
extra_data,139463.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [20.0, 63.0], 'top': [25.0, 15.0], 'width': [18.0, 21.0], 'height': [47.0, 47.0]}"
extra_data,139863.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0], 'left': [28.0, 47.0], 'top': [7.0, 7.0], 'width': [7.0, 8.0], 'height': [19.0, 19.0]}"
extra_data,139929.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 5.0], 'left': [21.0, 87.0], 'top': [55.0, 24.0], 'width': [33.0, 32.0], 'height': [48.0, 48.0]}"
extra_data,140117.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [23.0, 39.0], 'top': [10.0, 10.0], 'width': [7.0, 11.0], 'height': [20.0, 20.0]}"
extra_data,140700.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 9.0], 'left': [17.0, 87.0], 'top': [13.0, 22.0], 'width': [26.0, 39.0], 'height': [70.0, 70.0]}"
extra_data,140749.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0], 'left': [9.0, 82.0], 'top': [16.0, 11.0], 'width': [29.0, 33.0], 'height': [69.0, 69.0]}"
extra_data,140881.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 6.0, 5.0], 'left': [5.0, 5.0, 38.0], 'top': [1.0, 11.0, 6.0], 'width': [31.0, 16.0, 45.0], 'height': [67.0, 67.0, 67.0]}"
extra_data,141181.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 8.0], 'left': [15.0, 68.0], 'top': [4.0, 7.0], 'width': [22.0, 23.0], 'height': [36.0, 36.0]}"
extra_data,142407.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 1.0], 'left': [27.0, 87.0], 'top': [12.0, 37.0], 'width': [25.0, 16.0], 'height': [48.0, 48.0]}"
extra_data,142880.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 2.0], 'left': [8.0, 40.0], 'top': [4.0, 3.0], 'width': [14.0, 20.0], 'height': [34.0, 34.0]}"
extra_data,143153.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [11.0, 34.0], 'top': [12.0, 14.0], 'width': [6.0, 9.0], 'height': [21.0, 21.0]}"
extra_data,143723.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 7.0], 'left': [18.0, 90.0], 'top': [25.0, 14.0], 'width': [33.0, 31.0], 'height': [54.0, 54.0]}"
extra_data,143812.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 9.0], 'left': [18.0, 42.0], 'top': [7.0, 10.0], 'width': [10.0, 14.0], 'height': [25.0, 25.0]}"
extra_data,144814.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [8.0, 71.0], 'top': [3.0, 7.0], 'width': [11.0, 16.0], 'height': [28.0, 28.0]}"
extra_data,145203.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 3.0, 5.0], 'left': [7.0, 33.0, 50.0], 'top': [3.0, 2.0, 1.0], 'width': [11.0, 19.0, 19.0], 'height': [26.0, 26.0, 26.0]}"
extra_data,146266.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 2.0], 'left': [7.0, 28.0], 'top': [10.0, 12.0], 'width': [11.0, 12.0], 'height': [26.0, 26.0]}"
extra_data,147215.png,Single bounding box contains multiple or incorrect digits,"{'label': [2.0], 'left': [43.0], 'top': [6.0], 'width': [20.0], 'height': [17.0]}"
extra_data,147461.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 9.0], 'left': [13.0, 105.0], 'top': [16.0, 9.0], 'width': [32.0, 29.0], 'height': [47.0, 47.0]}"
extra_data,147905.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [8.0, 8.0], 'left': [6.0, 49.0], 'top': [12.0, 10.0], 'width': [20.0, 18.0], 'height': [33.0, 33.0]}"
extra_data,148436.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0, 1.0], 'left': [-1.0, 9.0, 33.0], 'top': [9.0, 9.0, 9.0], 'width': [5.0, 16.0, 9.0], 'height': [25.0, 25.0, 25.0]}"
extra_data,149332.png,Single bounding box contains multiple or incorrect digits,"{'label': [9.0], 'left': [46.0], 'top': [21.0], 'width': [41.0], 'height': [34.0]}"
extra_data,150303.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 5.0], 'left': [7.0, 44.0], 'top': [6.0, 3.0], 'width': [19.0, 18.0], 'height': [25.0, 25.0]}"
extra_data,151060.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 5.0, 6.0], 'left': [29.0, 69.0, 93.0], 'top': [16.0, 14.0, 13.0], 'width': [20.0, 26.0, 26.0], 'height': [42.0, 42.0, 42.0]}"
extra_data,151257.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [13.0, 45.0], 'top': [22.0, 13.0], 'width': [15.0, 18.0], 'height': [36.0, 36.0]}"
extra_data,152512.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 9.0], 'left': [14.0, 44.0], 'top': [12.0, 12.0], 'width': [14.0, 14.0], 'height': [33.0, 33.0]}"
extra_data,152789.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [2.0, 10.0, 9.0], 'left': [7.0, 146.0, 241.0], 'top': [22.0, 28.0, 45.0], 'width': [26.0, 44.0, 36.0], 'height': [74.0, 74.0, 74.0]}"
extra_data,153405.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [3.0, 9.0], 'left': [18.0, 106.0], 'top': [8.0, 9.0], 'width': [35.0, 46.0], 'height': [62.0, 62.0]}"
extra_data,153781.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [6.0, 9.0], 'left': [12.0, 52.0], 'top': [1.0, 1.0], 'width': [20.0, 23.0], 'height': [48.0, 48.0]}"
extra_data,155307.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 7.0], 'left': [19.0, 49.0], 'top': [27.0, 23.0], 'width': [13.0, 17.0], 'height': [28.0, 28.0]}"
extra_data,155800.png,Single bounding box contains multiple or incorrect digits,"{'label': [6.0], 'left': [77.0], 'top': [71.0], 'width': [16.0], 'height': [15.0]}"
extra_data,155954.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [1.0, 4.0], 'left': [6.0, 27.0], 'top': [9.0, 8.0], 'width': [10.0, 10.0], 'height': [22.0, 22.0]}"
extra_data,156673.png,Skipped digit that will be included during pre-processing or included a non-existent digit,"{'label': [4.0, 10.0], 'left': [20.0, 46.0], 'top': [13.0, 15.0], 'width': [12.0, 13.0], 'height': [26.0, 26.0]}"
